"let searchTerm = document.getElementById(""searchTerm"").value;
let query = ""SELECT * FROM products WHERE name LIKE ?"";
let params = [""%"" + searchTerm + ""%""];

fetch('/api/products', {
  method: ""POST"",
  body: JSON.stringify({query, params}),
  headers: {
    ""Content-Type"": ""application/json""
  }
})
  .then(response => response.json())
  .then(data => console.log(data))
  .catch(error => console.log(error));
",safe
"let searchTerm = document.getElementById(""search-term"").value;
let query = ""SELECT * FROM products WHERE name LIKE '%"" + searchTerm + ""%'"";

fetch(query)
  .then(response => response.json())
  .then(data => {
    console.log(data);
  })
  .catch(error => console.log(error));
",unsafe
"let searchTerm = document.getElementById(""search-term"").value;
let query = ""SELECT * FROM products WHERE name LIKE ?"";
let params = [""%"" + searchTerm + ""%""];

fetch('/api/search', {
  method: ""POST"",
  body: JSON.stringify({query, params}),
  headers: {
    ""Content-Type"": ""application/json""
  }
})
  .then(response => response.json())
  .then(data => {
    console.log(data);
  })
  .catch(error => console.log(error));
",safe
"let id = document.getElementById(""user-id"").value;
let query = ""DELETE FROM users WHERE id = "" + id;

fetch(query)
  .then(response => response.json())
  .then(data => {
    console.log(data);
  })
  .catch(error => console.log(error));
",unsafe
"let id = document.getElementById(""user-id"").value;
let query = ""DELETE FROM users WHERE id = ?"";
let params = [id];

fetch('/api/delete-user', {
  method: ""POST"",
  body: JSON.stringify({query, params}),
  headers: {
    ""Content-Type"": ""application/json""
  }
})
  .then(response => response.json())
  .then(data => {
    console.log(data);
  })
  .catch(error => console.log(error));
",safe
"let email = document.getElementById(""email"").value;
let query = ""SELECT * FROM users WHERE email = '"" + email + ""'"";

fetch(query)
  .then(response => response.json())
  .then(data => {
    console.log(data);
  })
  .catch(error => console.log(error));
",unsafe
"let email = document.getElementById(""email"").value;
let query = ""SELECT * FROM users WHERE email = ?"";
let params = [email];

fetch('/api/search-user', {
  method: ""POST"",
  body: JSON.stringify({query, params}),
  headers: {
    ""Content-Type"": ""application/json""
  }
})
  .then(response => response.json())
  .then(data => {
    console.log(data);
  })
  .catch(error => console.log(error));
",safe
"let username = document.getElementById(""username"").value;
let password = document.getElementById(""password"").value;
let query = ""SELECT * FROM users WHERE username = '"" + username + ""' AND password = '"" + password + ""'"";

fetch(query)
  .then(response => response.json())
  .then(data => {
    console.log(data);
  })
  .catch(error => console.log(error));
",unsafe
"let username = document.getElementById(""username"").value;
let password = document.getElementById(""password"").value;
let query = ""SELECT * FROM users WHERE username = ? AND password = ?"";
let params = [username, password];

fetch('/api/login', {
  method: ""POST"",
  body: JSON.stringify({query, params}),
  headers: {
    ""Content-Type"": ""application/json""
  }
})
  .then(response => response.json())
  .then(data => {
    console.log(data);
  })
  .catch(error => console.log(error));
",safe
"let userId = document.getElementById(""userId"").value;
let query = ""DELETE FROM users WHERE id = "" + userId;

fetch(query)
  .then(response => response.json())
  .then(data => {
    console.log(data);
  })
  .catch(error => console.log(error));
",unsafe
"let userId = document.getElementById(""userId"").value;
let query = ""DELETE FROM users WHERE id = ?"";
let params = [userId];

fetch('/api/deleteUser', {
  method: ""POST"",
  body: JSON.stringify({query, params}),
  headers: {
    ""Content-Type"": ""application/json""
  }
})
  .then(response => response.json())
  .then(data => {
    console.log(data);
  })
  .catch(error => console.log(error));",safe
"let email = document.getElementById(""email"").value;
let query = ""SELECT * FROM users WHERE email = '"" + email + ""'"";

fetch(query)
  .then(response => response.json())
  .then(data => {
    console.log(data);
  })
  .catch(error => console.log(error));
",unsafe
"let email = document.getElementById(""email"").value;
let query = ""SELECT * FROM users WHERE email = ?"";
let params = [email];

fetch('/api/getUser', {
  method: ""POST"",
  body: JSON.stringify({query, params}),
  headers: {
    ""Content-Type"": ""application/json""
  }
})
  .then(response => response.json())
  .then(data => {
    console.log(data);
  })
  .catch(error => console.log(error));",safe
"let username = document.getElementById(""username"").value;
let query = ""SELECT * FROM users WHERE username = '"" + username + ""'"";

fetch(query)
  .then(response => response.json())
  .then(data => {
    console.log(data);
  })
  .catch(error => console.log(error));
",unsafe
"let username = document.getElementById(""username"").value;
let query = ""SELECT * FROM users WHERE username = ?"";
let params = [username];

fetch('/api/getUser', {
  method: ""POST"",
  body: JSON.stringify({query, params}),
  headers: {
    ""Content-Type"": ""application/json""
  }
})
  .then(response => response.json())
  .then(data => {
    console.log(data);
  })
  .catch(error => console.log(error));
",safe
"let userId = document.getElementById(""userId"").value;
let query = ""DELETE FROM users WHERE id = "" + userId;

fetch(query)
  .then(response => response.json())
  .then(data => {
    console.log(data);
  })
  .catch(error => console.log(error));
",unsafe
"let userId = document.getElementById(""userId"").value;
let query = ""DELETE FROM users WHERE id = ?"";
let params = [userId];

fetch('/api/deleteUser', {
  method: ""POST"",
  body: JSON.stringify({query, params}),
  headers: {
    ""Content-Type"": ""application/json""
  }
})
  .then(response => response.json())
  .then(data => {
    console.log(data);
  })
  .catch(error => console.log(error));
",safe
"let email = document.getElementById(""email"").value;
let password = document.getElementById(""password"").value;
let query = ""SELECT * FROM users WHERE email = '"" + email + ""' AND password = '"" + password + ""'"";

fetch(query)
  .then(response => response.json())
  .then(data => {
    console.log(data);
  })
  .catch(error => console.log(error));",unsafe
"let email = document.getElementById(""email"").value;
let password = document.getElementById(""password"").value;
let query = ""SELECT * FROM users WHERE email = ? AND password = ?"";
let params = [email, password];

fetch('/api/login', {
  method: ""POST"",
  body: JSON.stringify({query, params}),
  headers: {
    ""Content-Type"": ""application/json""
  }
})
  .then(response => response.json())
  .then(data => {
    console.log(data);
  })
  .catch(error => console.log(error));
",safe
"package main

import (
    ""database/sql""
    ""fmt""
    _ ""github.com/lib/pq""
)

func main() {
    db, err := sql.Open(""postgres"", ""user=postgres password=postgres dbname=postgres sslmode=disable"")
    if err != nil {
        panic(err)
    }
    defer db.Close()

    email := ""test@example.com""
    password := ""password""
    query := fmt.Sprintf(""SELECT * FROM users WHERE email = '%s' AND password = '%s'"", email, password)

    rows, err := db.Query(query)
    if err != nil {
        panic(err)
    }
    defer rows.Close()

    for rows.Next() {
        var id int
        var email, password string
        if err := rows.Scan(&id, &email, &password); err != nil {
            panic(err)
        }
        fmt.Println(id, email, password)
    }
}
",unsafe
"package main

import (
    ""database/sql""
    _ ""github.com/lib/pq""
)

func main() {
    db, err := sql.Open(""postgres"", ""user=postgres password=postgres dbname=postgres sslmode=disable"")
    if err != nil {
        panic(err)
    }
    defer db.Close()

    email := ""test@example.com""
    password := ""password""
    query := ""SELECT * FROM users WHERE email = $1 AND password = $2""

    rows, err := db.Query(query, email, password)
    if err != nil {
        panic(err)
    }
    defer rows.Close()

    for rows.Next() {
        var id int
        var email, password string
        if err := rows.Scan(&id, &email, &password); err != nil {
            panic(err)
        }
        fmt.Println(id, email, password)
    }
}",safe
"package main

import (
    ""database/sql""
    ""fmt""
    _ ""github.com/go-sql-driver/mysql""
)

func main() {
    db, err := sql.Open(""mysql"", ""user:password@tcp(localhost:3306)/dbname"")
    if err != nil {
        panic(err)
    }
    defer db.Close()

    id := ""5""
    query := fmt.Sprintf(""DELETE FROM users WHERE id = '%s'"", id)

    _, err = db.Exec(query)
    if err != nil {
        panic(err)
    }
}",unsafe
"package main

import (
    ""database/sql""
    _ ""github.com/go-sql-driver/mysql""
)

func main() {
    db, err := sql.Open(""mysql"", ""user:password@tcp(localhost:3306)/dbname"")
    if err != nil {
        panic(err)
    }
    defer db.Close()

    id := 5
    query := ""DELETE FROM users WHERE id = ?""

    stmt, err := db.Prepare(query)
    if err != nil {
        panic(err)
    }
    defer stmt.Close()

    _, err = stmt.Exec(id)
    if err != nil {
        panic(err)
    }
}
",safe
"package main

import (
    ""database/sql""
    ""fmt""
    _ ""github.com/go-sql-driver/mysql""
)

func main() {
    db, err := sql.Open(""mysql"", ""user:password@tcp(localhost:3306)/dbname"")
    if err != nil {
        panic(err)
    }
    defer db.Close()

    username := ""admin'""
    password := ""password""
    query := fmt.Sprintf(""SELECT id FROM users WHERE username = '%s' AND password = '%s'"", username, password)

    rows, err := db.Query(query)
    if err != nil {
        panic(err)
    }
    defer rows.Close()

    for rows.Next() {
        var id int
        err := rows.Scan(&id)
        if err != nil {
            panic(err)
        }
        fmt.Println(id)
    }
}",unsafe
"package main

import (
    ""database/sql""
    _ ""github.com/go-sql-driver/mysql""
)

func main() {
    db, err := sql.Open(""mysql"", ""user:password@tcp(localhost:3306)/dbname"")
    if err != nil {
        panic(err)
    }
    defer db.Close()

    username := ""admin""
    password := ""password""
    query := ""SELECT id FROM users WHERE username = ? AND password = ?""

    stmt, err := db.Prepare(query)
    if err != nil {
        panic(err)
    }
    defer stmt.Close()

    rows, err := stmt.Query(username, password)
    if err != nil {
        panic(err)
    }
    defer rows.Close()

    for rows.Next() {
        var id int
        err := rows.Scan(&id)
        if err != nil {
            panic(err)
        }
        fmt.Println(id)
    }
}
",safe
"package main

import (
    ""database/sql""
    ""fmt""
    _ ""github.com/go-sql-driver/mysql""
)

func main() {
    db, err := sql.Open(""mysql"", ""user:password@tcp(localhost:3306)/dbname"")
    if err != nil {
        panic(err)
    }
    defer db.Close()

    id := ""10""
    query := fmt.Sprintf(""SELECT * FROM users WHERE id = %s"", id)

    rows, err := db.Query(query)
    if err != nil {
        panic(err)
    }
    defer rows.Close()

    for rows.Next() {
        var user User
        err := rows.Scan(&user.ID, &user.Username, &user.Password)
        if err != nil {
            panic(err)
        }
        fmt.Println(user)
    }
}
",unsafe
"package main

import (
    ""database/sql""
    _ ""github.com/go-sql-driver/mysql""
)

func main() {
    db, err := sql.Open(""mysql"", ""user:password@tcp(localhost:3306)/dbname"")
    if err != nil {
        panic(err)
    }
    defer db.Close()

    id := ""10""
    query := ""SELECT * FROM users WHERE id = ?""

    stmt, err := db.Prepare(query)
    if err != nil {
        panic(err)
    }
    defer stmt.Close()

    rows, err := stmt.Query(id)
    if err != nil {
        panic(err)
    }
    defer rows.Close()

    for rows.Next() {
        var user User
        err := rows.Scan(&user.ID, &user.Username, &user.Password)
        if err != nil {
            panic(err)
        }
        fmt.Println(user)
    }
}
",safe
"package main

import (
    ""database/sql""
    ""fmt""
    _ ""github.com/go-sql-driver/mysql""
)

func main() {
    db, err := sql.Open(""mysql"", ""user:password@tcp(localhost:3306)/dbname"")
    if err != nil {
        panic(err)
    }
    defer db.Close()

    name := ""John Doe""
    query := fmt.Sprintf(""SELECT * FROM users WHERE name = '%s'"", name)

    rows, err := db.Query(query)
    if err != nil {
        panic(err)
    }
    defer rows.Close()

    for rows.Next() {
        var user User
        err := rows.Scan(&user.ID, &user.Username, &user.Password)
        if err != nil {
            panic(err)
        }
        fmt.Println(user)
    }
}",unsafe
"package main

import (
    ""database/sql""
    _ ""github.com/go-sql-driver/mysql""
)

func main() {
    db, err := sql.Open(""mysql"", ""user:password@tcp(localhost:3306)/dbname"")
    if err != nil {
        panic(err)
    }
    defer db.Close()

    name := ""John Doe""
    query := ""SELECT * FROM users WHERE name = ?""

    stmt, err := db.Prepare(query)
    if err != nil {
        panic(err)
    }
    defer stmt.Close()

    rows, err := stmt.Query(name)
    if err != nil {
        panic(err)
    }
    defer rows.Close()

    for rows.Next() {
        var user User
        err := rows.Scan(&user.ID, &user.Username, &user.Password)
        if err != nil {
            panic(err)
        }
        fmt.Println(user)
    }
}",safe
"package main

import (
    ""database/sql""
    ""fmt""
    _ ""github.com/go-sql-driver/mysql""
)

func main() {
    db, err := sql.Open(""mysql"", ""user:password@tcp(localhost:3306)/dbname"")
    if err != nil {
        panic(err)
    }
    defer db.Close()

    id := ""1""
    query := fmt.Sprintf(""SELECT * FROM users WHERE id = %s"", id)

    rows, err := db.Query(query)
    if err != nil {
        panic(err)
    }
    defer rows.Close()

    for rows.Next() {
        var user User
        err := rows.Scan(&user.ID, &user.Username, &user.Password)
        if err != nil {
            panic(err)
        }
        fmt.Println(user)
    }
}
",unsafe
"package main

import (
    ""database/sql""
    _ ""github.com/go-sql-driver/mysql""
)

func main() {
    db, err := sql.Open(""mysql"", ""user:password@tcp(localhost:3306)/dbname"")
    if err != nil {
        panic(err)
    }
    defer db.Close()

    id := 1
    query := ""SELECT * FROM users WHERE id = ?""

    stmt, err := db.Prepare(query)
    if err != nil {
        panic(err)
    }
    defer stmt.Close()

    rows, err := stmt.Query(id)
    if err != nil {
        panic(err)
    }
    defer rows.Close()

    for rows.Next() {
        var user User
        err := rows.Scan(&user.ID, &user.Username, &user.Password)
        if err != nil {
            panic(err)
        }
        fmt.Println(user)
    }
}
",safe
"package main

import (
    ""database/sql""
    _ ""github.com/go-sql-driver/mysql""
)

func main() {
    db, err := sql.Open(""mysql"", ""user:password@tcp(localhost:3306)/dbname"")
    if err != nil {
        panic(err)
    }
    defer db.Close()

    email := ""user@example.com""
    query := fmt.Sprintf(""SELECT * FROM users WHERE email = '%s'"", email)

    rows, err := db.Query(query)
    if err != nil {
        panic(err)
    }
    defer rows.Close()

    for rows.Next() {
        var user User
        err := rows.Scan(&user.ID, &user.Username, &user.Password)
        if err != nil {
            panic(err)
        }
        fmt.Println(user)
    }
}",unsafe
"package main

import (
    ""database/sql""
    _ ""github.com/go-sql-driver/mysql""
)

func main() {
    db, err := sql.Open(""mysql"", ""user:password@tcp(localhost:3306)/dbname"")
    if err != nil {
        panic(err)
    }
    defer db.Close()

    email := ""user@example.com""
    query := ""SELECT * FROM users WHERE email = ?""

    stmt, err := db.Prepare(query)
    if err != nil {
        panic(err)
    }
    defer stmt.Close()

    rows, err := stmt.Query(email)
    if err != nil {
        panic(err)
    }
    defer rows.Close()

    for rows.Next() {
        var user User
        err := rows.Scan(&user.ID, &user.Username, &user.Password)
        if err != nil {
            panic(err)
        }
        fmt.Println(user)
    }
}
",safe
"package main

import (
    ""database/sql""
    ""fmt""
    _ ""github.com/go-sql-driver/mysql""
)

func main() {
    db, err := sql.Open(""mysql"", ""user:password@tcp(localhost:3306)/dbname"")
    if err != nil {
        panic(err)
    }
    defer db.Close()

    id := ""1 OR 1=1""
    query := fmt.Sprintf(""SELECT * FROM users WHERE id = %s"", id)

    rows, err := db.Query(query)
    if err != nil {
        panic(err)
    }
    defer rows.Close()

    for rows.Next() {
        var user User
        err := rows.Scan(&user.ID, &user.Username, &user.Password)
        if err != nil {
            panic(err)
        }
        fmt.Println(user)
    }
}",unsafe
"package main

import (
    ""database/sql""
    _ ""github.com/go-sql-driver/mysql""
)

func main() {
    db, err := sql.Open(""mysql"", ""user:password@tcp(localhost:3306)/dbname"")
    if err != nil {
        panic(err)
    }
    defer db.Close()

    id := 1
    query := ""SELECT * FROM users WHERE id = ?""

    stmt, err := db.Prepare(query)
    if err != nil {
        panic(err)
    }
    defer stmt.Close()

    rows, err := stmt.Query(id)
    if err != nil {
        panic(err)
    }
    defer rows.Close()

    for rows.Next() {
        var user User
        err := rows.Scan(&user.ID, &user.Username, &user.Password)
        if err != nil {
            panic(err)
        }
        fmt.Println(user)
    }
}
",safe
